enc_input,dec_input
वर्ष 2000 में वे व्लादिमीर क्रैमनिक से विश्व शतरंज चैंपियनशिप हार गए.,वर्ष 2000 में वे व्लादिमीर क्रैमनिक से विश्व शतरंज चैंपियनशिप हार गया.
वर्ष 2000 में वे व्लादिमीर क्रैमनिक के खिलाफ विश्व शतरंज चैंपियनशिप हार गया.,वर्ष 2000 में वे व्लादिमीर क्रैमनिक के खिलाफ विश्व शतरंज चैंपियनशिप हार गए.
"योग्य शासक के अलावा टीपू एक विद्वान, कुशल सैनिक और कवि भी था.","योग्य शासक के अलावा टीपू एक विद्वान, कुशल सैनिक और कवि भी थे."
"वह कट्टर व धर्मान्त मुस्लमान था वह हिन्दु, मुस्लमानों को एक नजर से देखते थे.","वह कट्टर व धर्मान्त मुस्लमान थे वह हिन्दु, मुस्लमानों को एक नजर से देखते थे."
वस्तुत टीपू एक परिश्रमी शासक मौलिक सुधारक और अच्छा योद्धा था.,वस्तुत टीपू एक परिश्रमी शासक मौलिक सुधारक और अच्छे योद्धा थे.
"कवियों और विद्वानों ने उसके दरबार को सुशोभित किया, और वह उनके साथ विभिन्न विषयों पर चर्चा करने का शौकीन था.","कवियों और विद्वानों ने उसके दरबार को सुशोभित किया, और वह उनके साथ विभिन्न विषयों पर चर्चा करने के शौकीन थे."
महाराष्ट्र में कोयला खदान और मूल्यवान मँगणिज कि खदाने विदर्भ में हि बहुतायत में पाये जाते है.,महाराष्ट्र में कोयला खदान और मूल्यवान मँगणिज कि खदाने विदर्भ में हि बहुतायत में पाये जाते हैं.
इस का पूरा नाम सनातन धर्म कॉलेज है.,इस का पूरा नाम सनातन धर्म कॉलेज हैं.
काटमाण्डौ के टेकु दोभान मै विष्णुमति नदी इसमें समाहित होता है.,काटमाण्डौ के टेकु दोभान मै विष्णुमति नदी इसमें समाहित होती है.
राम विष्णुजी के १० अवतारोंमेसे एक अवतार है.,राम विष्णुजी के १० अवतारोंमेसे एक अवतार हैं.
राम की पत्नी का नाम सीता थी  जो लक्ष्मी का अवतार मानी जाती है  और इनके तीन भाई थे.,राम की पत्नी का नाम सीता था  जो लक्ष्मी का अवतार मानी जाती है  और इनके तीन भाई थे.
"राम चार भाईयो में से सबसे बडे थे, इनके भाइयो के नाम लक्ष्मण, भरत और शत्रुघ्न था.","राम चार भाईयो में से सबसे बडे थे, इनके भाइयो के नाम लक्ष्मण, भरत और शत्रुघ्न थे."
"हिन्दू धर्म के कई त्यौंहार, जैसे दशहरा और दीपावली, राम की जीवन कथा से जुड़े हुए है.","हिन्दू धर्म के कई त्यौंहार, जैसे दशहरा और दीपावली, राम की जीवन कथा से जुड़े हुए हैं."
"हनुमान, भगवान राम के, सबसे बड़े भक्त माने जाते है.","हनुमान, भगवान राम के, सबसे बड़े भक्त माने जाते हैं."
"राम, सीता, लक्षमण और कुछ वानर जन पुष्पक विमान से अयोध्या की ओर प्रस्थान किया.","राम, सीता, लक्षमण और कुछ वानर जन पुष्पक विमान से अयोध्या की ओर प्रस्थान किये."
"राम, सीता, लक्षमण और कुछ वानर जन पुष्पक विमान से अयोध्या की ओर प्रस्थान किये.","राम, सीता, लक्षमण और कुछ वानर जन पुष्पक विमान से अयोध्या की ओर प्रस्थान किया."
"राम, सीता, लक्षमण और कुछ वानर जन पुष्पक विमान से अयोध्या की ओर प्रस्थान किया.","राम, सीता, लक्षमण और कुछ वानर जन पुष्पक विमान से अयोध्या की ओर प्रस्थान किये."
वह अपने पैतृक चाचा अबू तालिब और अबू तालिब की पत्नी फ़ातिमा बिन्त असद की देखभाल में उठाया गया था.,वह अपने पैतृक चाचा अबू तालिब और अबू तालिब की पत्नी फ़ातिमा बिन्त असद की देखभाल में उठाया गया थे.
वह अपने पैतृक चाचा अबू तालिब और अबू तालिब की पत्नी फ़ातिमा बिन्त असद की देखभाल में उठाया गया थे.,वह अपने पैतृक चाचा अबू तालिब और अबू तालिब की पत्नी फ़ातिमा बिन्त असद की देखभाल में उठाया गया था.
यही बात खूबसूरत तटों और मूंगों वाली विस्तृत जल क्षेत्र के लिए है.,यही बात खूबसूरत तटों और मूंगों वाली विस्तृत जल क्षेत्र के लिए हैं.
फ्रांस में 8 मई 2017 को एमनुअल मैक्रोन को नए राष्ट्रपति निर्वाचित किये गए है.,फ्रांस में 8 मई 2017 को एमनुअल मैक्रोन को नए राष्ट्रपति निर्वाचित किये गए हैं.
उभरता सितारा  1952 56 .,उभरती सितारा  1952 56 .
अनुच्छेद ५२ के अनुसार संघ की कार्यपालक शक्ति उनमें निहित है.,अनुच्छेद ५२ के अनुसार संघ की कार्यपालक शक्ति उनमें निहित हैं.
"भारतीय संविधान के अंतर्गत राष्ट्रपति मात्र महाभियोजित होता है, अन्य सभी पदाधिकारी पद से हटाये जाते है.","भारतीय संविधान के अंतर्गत राष्ट्रपति मात्र महाभियोजित होता है, अन्य सभी पदाधिकारी पद से हटाये जाते हैं."
वह देश के प्रथम नागरिक है.,वह देश के प्रथम नागरिक हैं.
वह १९८९ से १९९० तक रेल मंत्री के रूप में अपने कार्यकाल के दौरान कोंकण रेलवे परियोजना के पीछे प्रेरणा शक्ति थीं.,वह १९८९ से १९९० तक रेल मंत्री के रूप में अपने कार्यकाल के दौरान कोंकण रेलवे परियोजना के पीछे प्रेरणा शक्ति थी.
भरभोलिए गाय के गोबर से बने ऐसे उपले होते हैं जिनके बीच में छेद होती है.,भरभोलिए गाय के गोबर से बने ऐसे उपले होते हैं जिनके बीच में छेद होता है.
यह प्रमुखता से भारत तथा नेपाल में मनाया जाता हैं.,यह प्रमुखता से भारत तथा नेपाल में मनाया जाता है.
यह त्यौहार कई अन्य देशों जिनमें अल्पसंख्यक हिन्दू लोग रहते हैं वहाँ भी धूम धाम के साथ मनाया जाता हैं.,यह त्यौहार कई अन्य देशों जिनमें अल्पसंख्यक हिन्दू लोग रहते हैं वहाँ भी धूम धाम के साथ मनाया जाता है.
"पहले दिन को होलिका जलायी जाती है, जिसे होलिका दहन भी कहते है.","पहले दिन को होलिका जलायी जाती है, जिसे होलिका दहन भी कहते हैं."
"होली रंगों का त्योहार है, हँसी खुशी का त्योहार है, लेकिन होली के भी अनेक रूप देखने को मिलते है.","होली रंगों का त्योहार है, हँसी खुशी का त्योहार है, लेकिन होली के भी अनेक रूप देखने को मिलते हैं."
"कहते है, हनुमानजी ने इसी पर्वत से समुद्र को लांघने के लिए छलांग मारी थी.","कहते हैं, हनुमानजी ने इसी पर्वत से समुद्र को लांघने के लिए छलांग मारी थी."
हिंद महासागर और बंगाल की खाड़ी इसको चारों ओर से घेरे हुए है.,हिंद महासागर और बंगाल की खाड़ी इसको चारों ओर से घेरे हुए हैं.
इस प्रकार भारत भी अंतर्राष्ट्रीय अंतरिक्ष क्लब का सदस्य बन गया.,इस प्रकार भारत भी अंतर्राष्ट्रीय अंतरिक्ष क्लब का सदस्य बन गये.
आज भी युवा पीढ़ी को आगे बढ़ने के लिए प्रेरित करते है.,आज भी युवा पीढ़ी को आगे बढ़ने के लिए प्रेरित करते हैं.
इन्हें बैलेस्टिक मिसाइल और प्रक्षेपण यान प्रौद्योगिकी के विकास के कार्यों के लिए भारत में मिसाइल मैन के रूप में जाना जाता है.,इन्हें बैलेस्टिक मिसाइल और प्रक्षेपण यान प्रौद्योगिकी के विकास के कार्यों के लिए भारत में मिसाइल मैन के रूप में जाना जाता हैं.
इन्हें बैलेस्टिक मिसाइल और प्रक्षेपण यान प्रौद्योगिकी के विकास के कार्यों के लिए भारत में मिसाइल मैन के रूप में जाना जाता हैं.,इन्हें बैलेस्टिक मिसाइल और प्रक्षेपण यान प्रौद्योगिकी के विकास के कार्यों के लिए भारत में मिसाइल मैन के रूप में जाना जाता है.
इस प्रकार भारत भी अंतर्राष्ट्रीय अंतरिक्ष क्लब का सदस्य बन गये.,इस प्रकार भारत भी अंतर्राष्ट्रीय अंतरिक्ष क्लब का सदस्य बन गया.
"यहां से दिल्ली, गुवाहाटी, डिब्रुगढ़, चेन्नई, हावड़ा जाने वाली गाड़ियाँ जाती है.","यहां से दिल्ली, गुवाहाटी, डिब्रुगढ़, चेन्नई, हावड़ा जाने वाली गाड़ियाँ जाती हैं."
केवलादेव नाम भगवान शिव को समर्पित मंदिर से लिए गया है जो इस उद्यान के बीच में स्थित है.,केवलादेव नाम भगवान शिव को समर्पित मंदिर से लिया गया है जो इस उद्यान के बीच में स्थित है.
घना नाम घने वनों की ओर संकेत करता है जो एक समय इस उद्यान को घेरे हुए थे.,घना नाम घने वनों की ओर संकेत करता है जो एक समय इस उद्यान को घेरे हुए था.
"शहर के मुख्य आकर्षणों में मनमोहक उद्यान, सुन्दर फव्वारा और भव्य जलमहल शामिल हैं.","शहर के मुख्य आकर्षणों में मनमोहक उद्यान, सुन्दर फव्वारा और भव्य जलमहल शामिल है."
यहाँ वीर कुंवर सिंह विश्वविद्यालय और अनेक महाविद्यालय है.,यहाँ वीर कुंवर सिंह विश्वविद्यालय और अनेक महाविद्यालय हैं.
"उन्होने इक़्बाल, चैन खुली की मैन खुली तथा मुझसे शादी करोगी जैसी फिल्मो में छोटे किर्दार भी निभाए है.","उन्होने इक़्बाल, चैन खुली की मैन खुली तथा मुझसे शादी करोगी जैसी फिल्मो में छोटे किर्दार भी निभाए हैं."
सरसंघचालक की नियुक्ति मनोनयन द्वारा होता है.,सरसंघचालक की नियुक्ति मनोनयन द्वारा होती है.
गोडसे संघ और भारतीय राष्ट्रीय कांग्रेस का एक भूतपूर्व स्वयंसेवक था.,गोडसे संघ और भारतीय राष्ट्रीय कांग्रेस का एक भूतपूर्व स्वयंसेवक थे.
संघ की यह भी मान्यता है कि भारत यदि धर्मनिरपेक्ष है तो इसका कारण भी केवल यह है कि यहां हिन्दू बहुमत में है.,संघ की यह भी मान्यता है कि भारत यदि धर्मनिरपेक्ष है तो इसका कारण भी केवल यह है कि यहां हिन्दू बहुमत में हैं.
"जो भी सदस्य शाखा में स्वयं की इच्छा से आता है,","जो भी सदस्य शाखा में स्वयं की इच्छा से आता है,"
वे आज भी प्रमुख अभिनेताओ जैसे शाहरूख खा़न के प्रेरणास्रोत्र है.,वे आज भी प्रमुख अभिनेताओ जैसे शाहरूख खा़न के प्रेरणास्रोत्र हैं.
नेपाल भाषा को भी कुछ लोग नेवारी कहते है.,नेपाल भाषा को भी कुछ लोग नेवारी कहते हैं.
अंडोरा टूरिज्म सर्विस के अनुसार हर साल तक़रीबन 10 2 मिलियन प्रवासी अंडोरा देखने के लिए आते है.,अंडोरा टूरिज्म सर्विस के अनुसार हर साल तक़रीबन 10 2 मिलियन प्रवासी अंडोरा देखने के लिए आते हैं.
"इसके समीपवर्ती पड़ोसी राष्ट्रों मे पश्चिम की ओर वनुआतु, पूर्व में टोंगा और दक्षिण मे तुवालु है.","इसके समीपवर्ती पड़ोसी राष्ट्रों मे पश्चिम की ओर वनुआतु, पूर्व में टोंगा और दक्षिण मे तुवालु हैं."
"सम्मोहनकर्ता यदि कहता है कि दो और दो सात होता है, तो सम्मोहित व्यक्ति इसे मान लेता है.","सम्मोहनकर्ता यदि कहता है कि दो और दो सात होते है, तो सम्मोहित व्यक्ति इसे मान लेता है."
"परंतु िहन्दी साहित्य की जड़े मध्युगीन भारत की ब्रजभाषा, अवधी, मैिथली और मारवाड़ी जैसी भाषाओं के सािहत्य में पाया जा सकता है.","परंतु िहन्दी साहित्य की जड़े मध्युगीन भारत की ब्रजभाषा, अवधी, मैिथली और मारवाड़ी जैसी भाषाओं के सािहत्य में पाई जा सकती है."
"परंतु िहन्दी साहित्य की जड़े मध्युगीन भारत की ब्रजभाषा, अवधी, मैिथली और मारवाड़ी जैसी भाषाओं के सािहत्य में पाया जा सकता है.","परंतु िहन्दी साहित्य की जड़े मध्युगीन भारत की ब्रजभाषा, अवधी, मैिथली और मारवाड़ी जैसी भाषाओं के सािहत्य में पाई जा सकती है."
"उनकी उड़ान में दिलचस्पी जहाँगीर रतनजी दादाभाई टाटा, से प्रेरित था जो एक अग्रणी भारतीय विमान चालक और उद्योगपति थे.","उनकी उड़ान में दिलचस्पी जहाँगीर रतनजी दादाभाई टाटा, से प्रेरित थी जो एक अग्रणी भारतीय विमान चालक और उद्योगपति थे."
"हाल के वर्षों में, उन्हें निम्नलिखित पुरस्कार प्राप्त हुए है.","हाल के वर्षों में, उन्हें निम्नलिखित पुरस्कार प्राप्त हुए हैं."
अधिकतर ये शब्द रूप शब्द के अन्त में प्रत्यय द्वारा बनाये जाती थे.,अधिकतर ये शब्द रूप शब्द के अन्त में प्रत्यय द्वारा बनाये जाते थे.
"एक  1  यूरो का मूल्य सत्तर  70  रुपये है  सम्प्रति सितंबर, 2009 .","एक  1  यूरो का मूल्य सत्तर  70  रुपये हैं  सम्प्रति सितंबर, 2009 ."
"समुद्र मंथन अमर अमृत का उत्पादन करने के लिए निश्चित थी, लेकिन इसके साथ ही हलाहल नामक विष भी पैदा हुआ था.","समुद्र मंथन अमर अमृत का उत्पादन करने के लिए निश्चित था, लेकिन इसके साथ ही हलाहल नामक विष भी पैदा हुआ था."
कालिदास का विवाह विद्योत्तमा नाम की राजकुमारी से हुई.,कालिदास का विवाह विद्योत्तमा नाम की राजकुमारी से हुआ.
विश्व में कई विशाल व छोटे बंदरगाह है.,विश्व में कई विशाल व छोटे बंदरगाह हैं.
अनुप्रयोग सॉफ्टवेयर और सिस्टम सॉफ्टवेयर इसके दो मुख्य प्रकार है.,अनुप्रयोग सॉफ्टवेयर और सिस्टम सॉफ्टवेयर इसके दो मुख्य प्रकार हैं.
"यहाँ कई ख़ूबसूरत झील है डल, वुलर और नागिन.","यहाँ कई ख़ूबसूरत झील हैं डल, वुलर और नागिन."
उसने एक फ्रांस में एक नयी विधि संहिता लागू की जिसे नेपोलियन की संहिता कहा जाता है.,उसने एक फ्रांस में एक नयी विधि संहिता लागू की जिसे नेपोलियन की संहिता कहा जाता हैं.
""" अनन्त "" भगवान अनन्त के लिए है तथा संस्कृत शब्द "" पुरम् "" का अर्थ है घर, वासस्थान.",""" अनन्त "" भगवान अनन्त के लिए हैं तथा संस्कृत शब्द "" पुरम् "" का अर्थ है घर, वासस्थान."
"भारत वापस लौटने के पश्चात उन्होने रामकृष्ण मिशन का स्थापना किया, जो आज भी अपना काम कर रहा है.","भारत वापस लौटने के पश्चात उन्होने रामकृष्ण मिशन की स्थापना की, जो आज भी अपना काम कर रहा है."
इनमे से कई मुफ़्त में भी उपलब्ध है.,इनमे से कई मुफ़्त में भी उपलब्ध हैं.
"प्राकृतिक रूप से मालवा क्षेत्र उच्चभूमि माना जा सकता है, जिसकी समतल भूमि थोड़ा झुकाव लिये हुए है.","प्राकृतिक रूप से मालवा क्षेत्र उच्चभूमि माना जा सकता है, जिसकी समतल भूमि थोड़ा झुकाव लिये हुए हैं."
"इसमे कई संगठनो, विश्वविद्यालयो, आदि के सरकारी और निजी संगणक जुडे हुए है.","इसमे कई संगठनो, विश्वविद्यालयो, आदि के सरकारी और निजी संगणक जुडे हुए हैं."
इंटरनेट के उपयोग के मामले में यह देश अफ्रीका के अन्य देशों से कही आगे है.,इंटरनेट के उपयोग के मामले में यह देश अफ्रीका के अन्य देशों से कही आगे हैं.
जर्मनी के पाठशालों में छात्रों को मुफ्त में कंप्यूटर और इंटरनेट की सुविधा उपलब्ध कराई जाती है.,जर्मनी के पाठशालों में छात्रों को मुफ्त में कंप्यूटर और इंटरनेट की सुविधा उपलब्ध कराई जाती हैं.
इंटरनेट के उपयोग के मामले में यह देश अफ़्रीका के अन्य देशों से कही आगे हैं.,इंटरनेट के उपयोग के मामले में यह देश अफ़्रीका के अन्य देशों से कहीं आगे है.
"हाल के वर्षों में, कुछ शौकीन लोग लेसरों में रूचि लेने लगे है.","हाल के वर्षों में, कुछ शौकीन लोग लेसरों में रूचि लेने लगे हैं."
"यह गाँव एक अलग नगरपालिका का राजधानी है, लुबलिन प्रान्त के अन्दर में और वहाँ 2782 लोग रहते है  2006 में .","यह गाँव एक अलग नगरपालिका का राजधानी है, लुबलिन प्रान्त के अन्दर में और वहाँ 2782 लोग रहते हैं  2006 में ."
"तमिल, तेलुगु, मलयालम और फ्रांसीसी यहाँ की आधिकारिक भाषाएँ है.","तमिल, तेलुगु, मलयालम और फ्रांसीसी यहाँ की आधिकारिक भाषाएँ हैं."
कई अणु एक दूसरे से जुडे होते है और एक अणु को अलग नहीं किया जा सकता है.,कई अणु एक दूसरे से जुडे होते हैं और एक अणु को अलग नहीं किया जा सकता है.
उस ब्राह्मण का यज्ञ सम्पूर्ण करवाने पर देवी देवता वीर बर्बरीक से अति प्रसन्न हुए और प्रकट होकर यज्ञ की भस्मरूपी शक्तियाँ प्रदान किये.,उस ब्राह्मण का यज्ञ सम्पूर्ण करवाने पर देवी देवता वीर बर्बरीक से अति प्रसन्न हुए और प्रकट होकर यज्ञ की भस्मरूपी शक्तियाँ प्रदान कीं.
इसकी शुरुआत हुआ है,इसकी शुरुआत हुई है
"सिखों के धर्म ग्रंथ में "" एक "" की ही व्याख्या है.","सिखों के धर्म ग्रंथ में "" एक "" की ही व्याख्या हैं."
"एक को निरंकार, पारब्रह्म आदिक गुण वाचक नामो से जाना जाता है.","एक को निरंकार, पारब्रह्म आदिक गुण वाचक नामो से जाना जाता हैं."
साथ ही में अंगुत्तर निकाय के कलमसुत्त में बुद्ध ने अपने अनुभव के आधार पर धर्म पालन करने का स्वतन्त्रता दिया है.,साथ ही में अंगुत्तर निकाय के कलमसुत्त में बुद्ध ने अपने अनुभव के आधार पर धर्म पालन करने की स्वतन्त्रता दी है.
त्रिपिटक  तिपिटक  बुद्ध धर्म का मुख्य ग्रन्थ है.,त्रिपिटक  तिपिटक  बुद्ध धर्म के मुख्य ग्रन्थ हैं.
बौद्ध धर्म आज विश्व का चौथा सबसे बड़ा धर्म बन गया है.,बौद्ध धर्म आज विश्व का चौथा सबसे बड़ा धर्म बन गया हैं.
"इस समय, लोभ, दोष, मोह, अविद्या, तृष्णा और आत्मां में विश्वास सब गायब हो जाते है.","इस समय, लोभ, दोष, मोह, अविद्या, तृष्णा और आत्मां में विश्वास सब गायब हो जाते हैं."
"बोधि के तीन स्तर होते है श्रावकबोधि, प्रत्येकबोधि और सम्यकसंबोधि.","बोधि के तीन स्तर होते हैं श्रावकबोधि, प्रत्येकबोधि और सम्यकसंबोधि."
जैन ईश्वर को मानते है.,जैन ईश्वर को मानते हैं.
"दिगम्बर साधु  निर्ग्रन्थ  वस्त्र नहीं पहनते है, नग्न रहते हैं और साध्वियां श्वेत वस्त्र धारण करती है.","दिगम्बर साधु  निर्ग्रन्थ  वस्त्र नहीं पहनते है, नग्न रहते हैं और साध्वियां श्वेत वस्त्र धारण करती हैं."
स्म्पुर्ण यहूदी जगत ईसाइयों और मुसल्मानों से घृणा भाव रखते हैं.,स्म्पुर्ण यहूदी जगत ईसाइयों और मुसल्मानों से घृणा भाव रखता हैं.
समपूर्ण यहूदी जगत ईसाइयों और मुसल्मानों से घृणा भाव रखता हैं.,समपूर्ण यहूदी जगत ईसाइयों और मुसल्मानों से घृणा भाव रखते हैं.
यहूदी  मुसलमान  लोगों को अपना कटृर दुश्मन समझते है.,यहूदी  मुसलमान  लोगों को अपना कटृर दुश्मन समझते हैं.
और इस मिथक पर विशवास भी करते है.,और इस मिथक पर विशवास भी करते हैं.
अगर मन्त्री इस अवधि में सदस्य बनने में विफल रहते है तो उन्हे त्यागपत्र देना पडेगा.,अगर मन्त्री इस अवधि में सदस्य बनने में विफल रहते हैं तो उन्हे त्यागपत्र देना पडेगा.
"यह तीन परिपूर्णता परशिव, पराशक्ति एवं परमेश्वर है.","यह तीन परिपूर्णता परशिव, पराशक्ति एवं परमेश्वर हैं."
हर कैण्टन की अपनी एक या दो राजभाषाएं होती है.,हर कैण्टन की अपनी एक या दो राजभाषाएं होती हैं.
इस शहर में 158 गिरिजाघर तथा 73 मस्जिदें स्थित है.,इस शहर में 158 गिरिजाघर तथा 73 मस्जिदें स्थित हैं.
शहर के इस भाग में मुस्लिम काल के उम्‍मैयद शासन से लेकर ऑटोमन शासन के दौरान बने महत्‍वपूर्ण इमारतों को देखा जा सकता है.,शहर के इस भाग में मुस्लिम काल के उम्‍मैयद शासन से लेकर ऑटोमन शासन के दौरान बनी महत्‍वपूर्ण इमारतों को देखा जा सकता है.
"इस जाति का मूल पुरूष अब्राहम था, अत वे इब्रानी भी कहलाते हैं.","इस जाति का मूल पुरूष अब्राहम थे, अत वे इब्रानी भी कहलाते हैं."
जब मुगल हिंदुस्तान में आई तो उससे पहेले उन्हें इन पदाहियों का सामना करना पड़ा था.,जब मुगल हिंदुस्तान में आए तो उससे पहेले उन्हें इन पदाहियों का सामना करना पड़ा था.
हज़रत आदम इस्लामी  और यहूदी तथा ईसाई  मान्यताओं में सबसे पहला नबी  पैग़म्बर या पयम्बर  था.,हज़रत आदम इस्लामी  और यहूदी तथा ईसाई  मान्यताओं में सबसे पहले नबी  पैग़म्बर या पयम्बर  थे.
हज़रत आदम इस्लामी  और यहूदी तथा ईसाई  मान्यताओं में सबसे पहला नबी  पैग़म्बर या पयम्बर  था.,हज़रत आदम इस्लामी  और यहूदी तथा ईसाई  मान्यताओं में सबसे पहले नबी  पैग़म्बर या पयम्बर  थे.
ऐसा होने पर भी पुर्तगाली में बहुत से अरबी के शब्द रह गए है.,ऐसा होने पर भी पुर्तगाली में बहुत से अरबी के शब्द रह गए हैं.
मूर्तियों में उनके अत्यधिक ख़ूबसूरत  नग्न  युवा के समान दिखाया जाता थी.,मूर्तियों में उनके अत्यधिक ख़ूबसूरत  नग्न  युवा के समान दिखाया जाता था.
"हैफ़ीस्टस  अंग्रेज़ी, यूनानी "" हैफाइस्तोस ""  प्राचीन यूनानी धर्म के प्रमुख देवताओं में से एक थीं.","हैफ़ीस्टस  अंग्रेज़ी, यूनानी "" हैफाइस्तोस ""  प्राचीन यूनानी धर्म के प्रमुख देवताओं में से एक थे."
"ऐफ़्रोडाइटी  अंग्रेज़ी, यूनानी "" आफ्रोदितै ""  प्राचीन यूनानी धर्म के प्रमुख देवियों में से एक थे.","ऐफ़्रोडाइटी  अंग्रेज़ी, यूनानी "" आफ्रोदितै ""  प्राचीन यूनानी धर्म की प्रमुख देवियों में से एक थीं."
"दक्ष ने अपने यज्ञ में सभी देवताओं को आमंत्रित किया, लेकिन शिव और सती को आमंत्रण नहीं दी.","दक्ष ने अपने यज्ञ में सभी देवताओं को आमंत्रित किया, लेकिन शिव और सती को आमंत्रण नहीं दिया."
"यह सुन्दरी रूप वाली भगवती दुर्गा का काला और भयप्रद रूप हैं, जिसकी उत्पत्ति राक्षसों को मारने के लिये हुई थी.","यह सुन्दरी रूप वाली भगवती दुर्गा का काला और भयप्रद रूप है, जिसकी उत्पत्ति राक्षसों को मारने के लिये हुई थी."
जब भी हॅरी को रॉन की ज़रूरत होती है तब वह हमेशा उसके लिए है.,जब भी हॅरी को रॉन की ज़रूरत होती है तब वह हमेशा उसके लिए हैं.
मॉफिन ने अपनी बहन का टॉम के प्रति प्रेम को भाप लिया था और उस पर जादू का प्रयोग करने लगी.,मॉफिन ने अपनी बहन का टॉम के प्रति प्रेम को भाप लिया था और उस पर जादू का प्रयोग करने लगा.
फ़िल्म में वोल्डेमॉर्ट की आँखे नीली तथा प्यूपिल गोलाकार हैं.,फ़िल्म में वोल्डेमॉर्ट की आँखे नीली तथा प्यूपिल गोलाकार है.
हर टीम में सात खिलाडी होते है.,हर टीम में सात खिलाडी होते हैं.
राजकिमार सिद्धार्थ के रूप में उनका जन्म 563 ईस्वी पूर्व तथा मृत्यु 483 ईस्वी पूर्व हुई था.,राजकिमार सिद्धार्थ के रूप में उनका जन्म 563 ईस्वी पूर्व तथा मृत्यु 483 ईस्वी पूर्व हुई थी.
आज पूरे संसार में करीब १८० करोड़ लोग बौद्ध धर्म के अनुयायी है और विश्व की आबादी का २५ हिस्सा है.,आज पूरे संसार में करीब १८० करोड़ लोग बौद्ध धर्म के अनुयायी हैं और विश्व की आबादी का २५ हिस्सा है.
वह उरुवेला पहुँचे और वहाँ पर तरह तरह से तपस्या करने लगा.,वह उरुवेला पहुँचे और वहाँ पर तरह तरह से तपस्या करने लगे.
वह मान गया कि नियमित आहार विहार से ही योग सिद्ध होता है.,वह मान गये कि नियमित आहार विहार से ही योग सिद्ध होता है.
वेद मन्त्रों के विभिन्न देवता हैं.,वेद मन्त्रों के विभिन्न देवता है.
"इन देवताओं में इन्द्रावरुण, मित्रावरुण आदि देवता आते है.","इन देवताओं में इन्द्रावरुण, मित्रावरुण आदि देवता आते हैं."
परन्तु अनेक लोग इसके साथ प्रयोग कर के विभिन्न व्यंजन बनाते है.,परन्तु अनेक लोग इसके साथ प्रयोग कर के विभिन्न व्यंजन बनाते हैं.
"नूडल्स एक ऐसा व्यंजन है, जिसे बच्चे ही नहीं बड़े भी बहुत शौक से खाते है.","नूडल्स एक ऐसा व्यंजन है, जिसे बच्चे ही नहीं बड़े भी बहुत शौक से खाते हैं."
