enc_input,dec_input
उन्होने शास्त्रीय गायक उस्ताद ग़ुलाम मुस्तफ़ा ख़ान से शिक्षा ली.,उन्होंने शास्त्रीय गायक उस्ताद ग़ुलाम मुस्तफ़ा ख़ान से शिक्षा ली.
"उन्होने मुख्य रूप से टी सीरीज़ की ""","उन्होंने मुख्य रूप से टी सीरीज़ की """
तभी उन्होने रेडियो पर विज्ञापन बनाना शुरु किया.,तभी उन्होंने रेडियो पर विज्ञापन बनाना शुरु किया.
"बाद मे १९९५ में ज़ी टी वी के प्रसिद्ध कार्यक्रम "" सा रे गा मा "" का उन्होने संचालन शुरु किया.","बाद मे १९९५ में ज़ी टी वी के प्रसिद्ध कार्यक्रम "" सा रे गा मा "" का उन्होंने संचालन शुरु किया."
उन्होने अपनी एल्बम चन्दा की डोली के कई गीत लिखे हैं और कई का संगीत निर्देशन किया है.,उन्होंने अपनी एल्बम चन्दा की डोली के कई गीत लिखे हैं और कई का संगीत निर्देशन किया है.
यहाँ से लेकर 1990 दशक के मध्य तक वो हिन्दी फिल्मों के सबसे सफल संगीतकार रहे.,यहाँ से लेकर 1990 दशक के मध्य तक वह हिन्दी फिल्मों के सबसे सफल संगीतकार रहे.
"मन हमेशा राजी है, दोष कोई और पर जाए.","मन हमेशा राजी है, दोष किसी और पर जाए."
इसका वजह केवल काले गोर के बीच भेद भाव था.,इसकी वजह केवल काले गोर के बीच भेद भाव था.
उमा  जया भादुडी  से मिलने तक उसकी शादी करने का विचार नहीं था.,उमा  जया भादुडी  से मिलने तक उसका शादी करने का विचार नहीं था.
"इस संसार मे हर वह व्यक्ति जो किसी भी रुप मे भगवान् अथवा ईश्वर के अस्तित्व मे विश्वास रख्ता है, वो आस्तिक है.","इस संसार मे हर वह व्यक्ति जो किसी भी रुप मे भगवान् अथवा ईश्वर के अस्तित्व मे विश्वास रख्ता है, वह आस्तिक है."
गुणात्मक तथा मात्रात्मक शोध इसकी प्रमुख प्रकारों में से एक है.,गुणात्मक तथा मात्रात्मक शोध इसके प्रमुख प्रकारों में से एक है.
मीमांसादर्शन ने अपने कर्मपरकता की दृष्टि से उक्त प्रकार से देवता काे कर्म का अङ्ग माना है.,मीमांसादर्शन ने अपनी कर्मपरकता की दृष्टि से उक्त प्रकार से देवता काे कर्म का अङ्ग माना है.
१९६३ से लेकर १९९५ तक उन्होने दिल्ली विश्वविद्यालय मे अध्यापन का कार्य किया और वहीं से १९९५ मे स्वैच्छिक अवकाश ग्रहण किया.,१९६३ से लेकर १९९५ तक उन्होंने दिल्ली विश्वविद्यालय मे अध्यापन का कार्य किया और वहीं से १९९५ मे स्वैच्छिक अवकाश ग्रहण किया.
सन् १९३४ में कैम्ब्रिज विश्वविद्यालय से उन्होने डाक्टरेट की उपाधि प्राप्त की.,सन् १९३४ में कैम्ब्रिज विश्वविद्यालय से उन्होंने डाक्टरेट की उपाधि प्राप्त की.
पहाड़ियों में पैदल चलते हुए उन्होने यह सफर पूरा किया.,पहाड़ियों में पैदल चलते हुए उन्होंने यह सफर पूरा किया.
वो दो बार भारत की प्रधान मंत्री बनी.,वह दो बार भारत की प्रधान मंत्री बनी.
उनके सरकार को भारतीय राष्ट्रीय कांग्रेस ने चुनाव ना करने के लिए समर्थन करने के बाद उनका छोटा बहुमत का सरकार बन गया.,उनकी सरकार को भारतीय राष्ट्रीय कांग्रेस ने चुनाव ना करने के लिए समर्थन करने के बाद उनका छोटा बहुमत का सरकार बन गया.
वहीं पर विएना से़ डाक्टरेट करके आए प्रो नगेन्द्र नाथ सेन से उन्होने जर्मन भाषा सीखी.,वहीं पर विएना से़ डाक्टरेट करके आए प्रो नगेन्द्र नाथ सेन से उन्होंने जर्मन भाषा सीखी.
उनकी कथा संग्रह खंडित संवाद काफी चर्चित हुई.,उनका कथा संग्रह खंडित संवाद काफी चर्चित हुआ.
कलिंग युद्ध में हुई क्षति तथा नरसंहार से उसका मन लड़ाई करने से उब गया और वो अपने कृत्य से व्यथित हो गया.,कलिंग युद्ध में हुई क्षति तथा नरसंहार से उसका मन लड़ाई करने से उब गया और वह अपने कृत्य से व्यथित हो गया.
"तुलजापुर के मन्दिरों को नष्ट करता हुआ वो सतारा के 30 किलोमीटर उत्तर वाई, शिरवल के नजदिक नामक स्थान तक आ गया.","तुलजापुर के मन्दिरों को नष्ट करता हुआ वह सतारा के 30 किलोमीटर उत्तर वाई, शिरवल के नजदिक नामक स्थान तक आ गया."
"वह सभी कलाओ मे माहिर थे, उन्होने बचपन मे राजनीति एवं लडाई की शिक्षा ली थी.","वह सभी कलाओ मे माहिर थे, उन्होंने बचपन मे राजनीति एवं लडाई की शिक्षा ली थी."
राजगढ़ के बाद उन्होने चाकन के दुर्ग पर अधिकार कर लिया और उसके बाद कोंडना के दुर्ग पर.,राजगढ़ के बाद उन्होंने चाकन के दुर्ग पर अधिकार कर लिया और उसके बाद कोंडना के दुर्ग पर.
इसके खिलाफ उन्होने अपना रोश भरे दरबार में दिखाया और औरंगजेब पर विश्वासघात का आरोप लगाया.,इसके खिलाफ उन्होंने अपना रोश भरे दरबार में दिखाया और औरंगजेब पर विश्वासघात का आरोप लगाया.
उसेक बाद उन्होने पिता की हत्या नहीं करवाई जैसाकि अन्य सम्राट किया करते थे.,उसेक बाद उन्होंने पिता की हत्या नहीं करवाई जैसाकि अन्य सम्राट किया करते थे.
कई जगहों पर उन्होने सीधे युद्ध लड़ने की बजाय भग लिया था.,कई जगहों पर उन्होंने सीधे युद्ध लड़ने की बजाय भग लिया था.
उन्होने समर विद्या में अनेक नवाचार किये तथा छापामार युद्ध की नयी शैली  शिवसूत्र  विकसित की.,उन्होंने समर विद्या में अनेक नवाचार किये तथा छापामार युद्ध की नयी शैली  शिवसूत्र  विकसित की.
उन्होने प्राचीन हिन्दू राजनैतिक प्रथाओं तथा दरबारी शिष्टाचारों को पुनर्जीवित किया और फारसी के स्थान पर मराठी एवं संस्कृत को राजकाज की भाषा बनाया.,उन्होंने प्राचीन हिन्दू राजनैतिक प्रथाओं तथा दरबारी शिष्टाचारों को पुनर्जीवित किया और फारसी के स्थान पर मराठी एवं संस्कृत को राजकाज की भाषा बनाया.
"हिंदू साहित्य पंरपरा उसे नंदों से संबद्ध , बताती है.","हिंदू साहित्य पंरपरा उसके नंदों से संबद्ध , बताती है."
"अनुश्रुति के अनुसार, वह बारिश में बिना जल को छुए घुड़सवारी कर सकता था.","अनुश्रुति के अनुसार, वो बारिश में बिना जल को छुए घुड़सवारी कर सकता थे."
यह पृष्ठ या इसके कुछ विभाग किसी और भाषा में लिखा गए हैं.,यह पृष्ठ या इसका कुछ विभाग किसी और भाषा में लिखा गया हैं.
उसके अपने नाविकों को पूर्व की ओर मुड़ कर अफ्रीका के तीरे चलने की बजाय खुले समुद्र में दक्षिण की ओर चलने को कहा.,उसने अपने नाविकों को पूर्व की ओर मुड़ कर अफ्रीका के तीरे चलने की बजाय खुले समुद्र में दक्षिण की ओर चलने को कहा.
इससे क्रोधित होकर रावण ने उसके पंख काट दिये थे जिससे वह भूमि पर जा गिरे.,इससे क्रोधित होकर रावण ने उनके पंख काट दिये थे जिससे वे भूमि पर जा गिरे.
पश्चिम में हिमाचल प्रदेश और दक्षिण में उत्तर प्रदेश इसके सीमा से लगे राज्य हैं.,पश्चिम में हिमाचल प्रदेश और दक्षिण में उत्तर प्रदेश इसकी सीमा से लगे राज्य हैं.
१८६८ में उन्होने 21000 रुपयों के साथ अपना खुद का व्यवसाय शुरू किया.,१८६८ में उन्होंने 21000 रुपयों के साथ अपना खुद का व्यवसाय शुरू किया.
दो साल बाद उन्होने इसे खासे मुनाफ़े के साथ बेच दिया.,दो साल बाद उन्होंने इसे खासे मुनाफ़े के साथ बेच दिया.
इसमें भी उन्होने अपनी राष्ट्रवादी सोंच को दिखाया था.,इसमें भी उन्होंने अपनी राष्ट्रवादी सोंच को दिखाया था.
1904 में जर्मनी में उन्होने अपनी अन्तिम साँस ली.,1904 में जर्मनी में उन्होंने अपनी अन्तिम साँस ली.
उसने बाद ही कंपाउंड को घेरकर एक छोटे ऑपरेशन में लादेन को मार गिराया गया.,उसके बाद ही कंपाउंड को घेरकर एक छोटे ऑपरेशन में लादेन को मार गिराया गया.
जब ओसामा के पिता की 1968 में एक हेलिकॉप्टर दुर्घटना में मृत्यु हुई तब वो युवावस्था में ही करोड़पति बन गए.,जब ओसामा के पिता की 1968 में एक हेलिकॉप्टर दुर्घटना में मृत्यु हुई तब वह युवावस्था में ही करोड़पति बन गया.
रामकृष्ण संघ में उन्हें श्रीमाँ के नाम से परिचित है.,रामकृष्ण संघ में वे श्रीमाँ के नाम से परिचित है.
1872 ई के फलाहारीणी काली पूजा की रात को वे शारदा को जगन्माता के रुप मेँ पूजा किये.,1872 ई के फलाहारीणी काली पूजा की रात को उन्होने शारदा की जगन्माता के रुप मेँ पूजा की.
1872 ई के फलाहारिणी काली पूजा की रात को उन्होने सारदा की जगन्माता के रूप में पूजा की.,1872 ई के फलाहारिणी काली पूजा की रात को उन्होंने सारदा की जगन्माता के रूप में पूजा की.
उन्होने नंदवंश का नाश करके चन्द्रगुप्त मौर्य को राजा बनाया.,उन्होंने नंदवंश का नाश करके चन्द्रगुप्त मौर्य को राजा बनाया.
इसके अतिरिक्त उन पर १७ अन्य अभियोग भी चलाये गये.,इसके अतिरिक्त उस पर १७ अन्य अभियोग भी चलाये गये.
इसके अतिरिक्त उस पर १७ अन्य अभियोग भी चलाये गये.,इसके अतिरिक्त उन पर १७ अन्य अभियोग भी चलाये गये.
इसके अतिरिक्त उन पर १७ अन्य अभियोग भी चलाये गये.,इसके अतिरिक्त उस पर १७ अन्य अभियोग भी चलाये गये.
"इसकी तीन प्रमुख मन्दिर शिव, विष्णु और ब्रह्मा की हैं.","इसमें तीन प्रमुख मन्दिर शिव, विष्णु और ब्रह्मा की हैं."
ये तवक़्क़ो  उम्मीद  थी के उसका चचा ज़ाद भाई अल.,ये तवक़्क़ो  उम्मीद  थी के उनका चचा ज़ाद भाई अल.
हिन्दी के अनिवार्य शिक्षण का भी उन्होने घोर विरोध किया.,हिन्दी के अनिवार्य शिक्षण का भी उन्होंने घोर विरोध किया.
उन्होने हिन्दू वर्ण व्यवस्था का भी बहिष्कार किया.,उन्होंने हिन्दू वर्ण व्यवस्था का भी बहिष्कार किया.
उन्होने 1984 से 1989 के दौरान तमिलनाडु से राज्यसभा के लिए राज्य का प्रतिनिधित्व भी किया.,उन्होंने 1984 से 1989 के दौरान तमिलनाडु से राज्यसभा के लिए राज्य का प्रतिनिधित्व भी किया.
तमिल सिनेमा में उन्होने जाने माने निर्देशक श्रीधर की फिल्म वेन्नीरादई से अपना करियर शुरू किया और लगभग 300 फिल्मों में काम किया.,तमिल सिनेमा में उन्होंने जाने माने निर्देशक श्रीधर की फिल्म वेन्नीरादई से अपना करियर शुरू किया और लगभग 300 फिल्मों में काम किया.
"उन्होने धर्मेंद्र सहित कई अभिनेताओं के साथ काम किया, किन्तु उनकी ज्यादातर फिल्में शिवाजी गणेशन और एमजी रामचंद्रन के साथ ही आईं.","उन्होंने धर्मेंद्र सहित कई अभिनेताओं के साथ काम किया, किन्तु उनकी ज्यादातर फिल्में शिवाजी गणेशन और एमजी रामचंद्रन के साथ ही आईं."
उनके एक जुडुवा भाई भी था जो जन्म लेते ही मर गए.,उनका एक जुडुवा भाई भी था जो जन्म लेते ही मर गया.
दूरदर्शन पर ८० के दशक में प्रसारित जासूसी धारावाहिक करमचंद में निभाई शीर्षक भूमिका शायद उनके सबसे मशहूर भूमिकाओं में से हैं.,दूरदर्शन पर ८० के दशक में प्रसारित जासूसी धारावाहिक करमचंद में निभाई शीर्षक भूमिका शायद उनकी सबसे मशहूर भूमिकाओं में से हैं.
यह आसिफ उद्दौला ने बनवाया था.,इसे आसिफ उद्दौला ने बनवाया था.
१९६० के बाद की उनकी स्कूली शिक्षा नासिक के एक बोर्डिग स्कूल में हुई वहीं उन्होने सिद्धेहम कॉलेज से वाणिज्य में स्नातक किया था.,१९६० के बाद की उनकी स्कूली शिक्षा नासिक के एक बोर्डिग स्कूल में हुई वहीं उन्होंने सिद्धेहम कॉलेज से वाणिज्य में स्नातक किया था.
"दिसंबर 2018 में, उन्होंने क्रिकेट के सभी रूपों से अपनी संन्यास की घोषणा की.","दिसंबर 2018 में, उन्होंने क्रिकेट के सभी रूपों से अपने संन्यास की घोषणा की."
२००५ के चैलेंजर प्रतियोगिता में उन्होने इंडिया ब की तरफ से इंडिया अ के खिलाफ ६६ रन बनाए.,२००५ के चैलेंजर प्रतियोगिता में उन्होंने इंडिया ब की तरफ से इंडिया अ के खिलाफ ६६ रन बनाए.
"उन्होने एक मेडिकल छात्र के रूप में दाखिला लिया, लेकिन चिकित्सा में व्यवसाय करने की जगह क्रिकेट को चुना.","उन्होंने एक मेडिकल छात्र के रूप में दाखिला लिया, लेकिन चिकित्सा में व्यवसाय करने की जगह क्रिकेट को चुना."
"कांशीराम के संरक्षण के अंतर्गत वह उनकी कोर टीम का हिस्सा रहीं, जब सन् १९८४ में उन्होने बसपा की स्थापना की थी.","कांशीराम के संरक्षण के अंतर्गत वह उनकी कोर टीम का हिस्सा रहीं, जब सन् १९८४ में उन्होंने बसपा की स्थापना की थी."
उन्होंने नाम टेस्ट में किसी ऑस्ट्रेलियाई बल्लेबाज द्वारा बनाए गए सर्वोच्च स्कोर का रिकॉर्ड हैं  380 .,उनके नाम टेस्ट में किसी ऑस्ट्रेलियाई बल्लेबाज द्वारा बनाए गए सर्वोच्च स्कोर का रिकॉर्ड हैं  380 .
उन्होने सीरीज़ का ऐसा रुख बदला की उस टेस्ट को बॉथम टेस्ट और श्रृंखला को बॉथम एशेज कहा जाता है.,उन्होंने सीरीज़ का ऐसा रुख बदला की उस टेस्ट को बॉथम टेस्ट और श्रृंखला को बॉथम एशेज कहा जाता है.
"उन्होंने 1976 से 1992 तक 116 एक दिवसीय अंतर्राष्ट्रीय भी खेलें जिसमें उन्होने 2, 113 रन बनाए और 145 विकेट लिये.","उन्होंने 1976 से 1992 तक 116 एक दिवसीय अंतर्राष्ट्रीय भी खेलें जिसमें उन्होंने 2, 113 रन बनाए और 145 विकेट लिये."
फिर उसकी मर्जी होगी कि वो उसे स्वीकार करेगा या नहीं.,फिर उसकी मर्जी होगी कि वह उसे स्वीकार करेगा या नहीं.
उनका पुत्र सन्दीप राय भी फ़िल्म निर्देशक हैं.,उनके पुत्र सन्दीप राय भी फ़िल्म निर्देशक हैं.
ये अपनी और अपनी परिवेश को अनुभव करने के माध्यम से समझना है.,ये अपनी और अपने परिवेश को अनुभव करने के माध्यम से समझना है.
उन्होने किशोरावस्था में ही समाज सुधार की रचनात्मक प्रवृत्तियाँ चलाना आरंभ कर दी थीं.,उन्होंने किशोरावस्था में ही समाज सुधार की रचनात्मक प्रवृत्तियाँ चलाना आरंभ कर दी थीं.
उन्होने ही सबसे पहले १८७६ में स्वराज्य का नारा दिया जिसे बाद में लोकमान्य तिलक ने आगे बढ़ाया.,उन्होने ही सबसे पहले १८७६ में स्वराज्य का नारा दिया जिसके बाद में लोकमान्य तिलक ने आगे बढ़ाया.
उन्होने ही सबसे पहले १८७६ में स्वराज्य का नारा दिया जिसके बाद में लोकमान्य तिलक ने आगे बढ़ाया.,उन्होने ही सबसे पहले १८७६ में स्वराज्य का नारा दिया जिसे बाद में लोकमान्य तिलक ने आगे बढ़ाया.
पासी वैदिक काल से क्षत्रिय वर्ण के है और आज भी वो मार्शल योद्धा के तौर पर जाने जाते है.,पासी वैदिक काल से क्षत्रिय वर्ण के है और आज भी वह मार्शल योद्धा के तौर पर जाने जाते है.
"उनकी पुस्तकालय का एक भाग किसी प्रकार जयपुर की एक साधारण वेश्या ""  रसकपूर  "" के अधिकार में पहुँच गया.","उनके पुस्तकालय का एक भाग किसी प्रकार जयपुर की एक साधारण वेश्या ""  रसकपूर  "" के अधिकार में पहुँच गया."
उन्होने आचार्य करमवीर के साथ मिलकर दिव्य मन्दिर ट्रस्ट की स्थापना की.,उन्होंने आचार्य करमवीर के साथ मिलकर दिव्य मन्दिर ट्रस्ट की स्थापना की.
"उन्होने हिन्दी, अंग्रेजी तथा बांग्ला में आत्मकथात्मक, ऐतिहासिक एवं गल्प साहित्य की रचना की है.","उन्होंने हिन्दी, अंग्रेजी तथा बांग्ला में आत्मकथात्मक, ऐतिहासिक एवं गल्प साहित्य की रचना की है."
इनका मान्यता था कि बच्चे अपने मातृभाषा में पढें तो ज्ञान आर्जन जल्दी कर सकते है.,इनकी मान्यता थी कि बच्चे अपने मातृभाषा में पढें तो ज्ञान आर्जन जल्दी कर सकते है.
"इतना ही नहीं, यूरोप की अधिकांश भाषाओं  जिनमें अंग्रेजी भी शामिल है  पर भी उनका अच्छी पकड़ थी.","इतना ही नहीं, यूरोप की अधिकांश भाषाओं  जिनमें अंग्रेजी भी शामिल है  पर भी उनकी अच्छी पकड़ थी."
उन्होंने तात्कालिन नेहरू सरकार को चुनौती दी तथा अपनी दृढ़ निश्चय पर अटल रहे.,उन्होंने तात्कालिन नेहरू सरकार को चुनौती दी तथा अपने दृढ़ निश्चय पर अटल रहे.
शमशेर 8 9 साल के थे जब उनके माँ की मृत्यु हो गई.,शमशेर 8 9 साल के थे जब उनकी माँ की मृत्यु हो गई.
दीपिका पादुकोण अपने माँ और पिता से प्यार करती हैं.,दीपिका पादुकोण अपनी माँ और पिता से प्यार करती हैं.
उन्होने काकोरी काण्ड में प्रमुख भूमिका निभायी.,उन्होंने काकोरी काण्ड में प्रमुख भूमिका निभायी.
इसकी दो प्रमुख प्रकार हैं,इसके दो प्रमुख प्रकार हैं
छठे अंक तक में ही इसके प्रसार संख्या पिचहत्तर हजार तक पहुँच गयी थी.,छठे अंक तक में ही इसकी प्रसार संख्या पिचहत्तर हजार तक पहुँच गयी थी.
प्राय किसी भौगोलिक क्षेत्र में प्रति हजार पुरुषों के मुकाबले स्त्रियों की संख्या को इसका इकाई माना जाता है.,प्राय किसी भौगोलिक क्षेत्र में प्रति हजार पुरुषों के मुकाबले स्त्रियों की संख्या को इसकी इकाई माना जाता है.
कुछ विद्वानों के अनुसार बांगरू खड़ी बोली का ही एक रूप है जिसे पंजाबी और राजस्थानी का मिश्रण है.,कुछ विद्वानों के अनुसार बांगरू खड़ी बोली का ही एक रूप है जिसमें पंजाबी और राजस्थानी का मिश्रण है.
मेरा मातृभाषा चेक है और स्लोवाक भाषा चेक भाषा से ज़्यादा मिलती जुलती है.,मेरी मातृभाषा चेक है और स्लोवाक भाषा चेक भाषा से ज़्यादा मिलती जुलती है.
क्या कोई मेरी सहायता दे सकता है जिसका मातृभाषा हिन्दी है.,क्या कोई मेरी सहायता दे सकता है जिसकी मातृभाषा हिन्दी है.
"उन्होने कहा है कि आरंभ की तीन चित्तभूमियों में योग नहीं हो सकता, केवल अंतिम दो में हो सकता है.","उन्होंने कहा है कि आरंभ की तीन चित्तभूमियों में योग नहीं हो सकता, केवल अंतिम दो में हो सकता है."
बाद में वे होनोलूलू वापस आकर अपने ननिहाल में ही रहने लगे.,बाद में वे होनोलूलू वापस आकर अपनी ननिहाल में ही रहने लगे.
उसके धर्म परायणता की गाथाएँ,उसकी धर्म परायणता की गाथाएँ
"कर्ण को उसके गुरू परशुराम द्वारा "" विजय "" नामक धनुष भेंट स्वरूप दिया गया था, जिसे प्रतिरूप स्वयं विश्वकर्मा ने बनाया था.","कर्ण को उसके गुरू परशुराम द्वारा "" विजय "" नामक धनुष भेंट स्वरूप दिया गया था, जिसका प्रतिरूप स्वयं विश्वकर्मा ने बनाया था."
चेतन भगत ने अपनी जिन्दगी के कुछ महत्वपूर्ण वर्ष अहमदाबाद मे बिताए थे उन्होने यहाँ के भारतीय प्रबंधन संस्थान मे पढाई की थी.,चेतन भगत ने अपनी जिन्दगी के कुछ महत्वपूर्ण वर्ष अहमदाबाद मे बिताए थे उन्होंने यहाँ के भारतीय प्रबंधन संस्थान मे पढाई की थी.
"प्रथम कार दिल्ली के हरपाल सिंह को आवंटित हुई थी जिसकी मुल्य ४८, ००० रुपये था.","प्रथम कार दिल्ली के हरपाल सिंह को आवंटित हुई थी जिसका मुल्य ४८, ००० रुपये था."
एक दिन उन्हें एक सिद्ध संत के दर्शन हुए और उन्होने अपनी हार्दिक व्यथा उन संत को कह सुनाई.,एक दिन उन्हें एक सिद्ध संत के दर्शन हुए और उन्होंने अपनी हार्दिक व्यथा उन संत को कह सुनाई.
"सी प्रोग्रामिंग भाषा मे कोई भी प्रोग्राम का निष्पादन  "" ""  करने के लिये हमे एक फंक्शन अवश्य लिखना होता है.","सी प्रोग्रामिंग भाषा मे किसी भी प्रोग्राम का निष्पादन  "" ""  करने के लिये हमे एक फंक्शन अवश्य लिखना होता है."
जब उनका पुत्र राहुल ने भी संन्यास अपनाया तब वे भी संन्यासिनि हो गईं.,जब उनके पुत्र राहुल ने भी संन्यास अपनाया तब वे भी संन्यासिनि हो गईं.
शंकर लंदन में पैदा हुआ थी आर इसकी बचपन लंदन और ईदलली के बीच भाग दिया.,शंकर लंदन में पैदा हुई थी आर इसका बचपन लंदन और ईदलली के बीच भाग दिया.
इसका छाल मसाले की तरह प्रयोग होता है.,इसकी छाल मसाले की तरह प्रयोग होती है.
यह अर्द्ध सम मात्रिक छंंद कहते हैं.,इसे अर्द्ध सम मात्रिक छंंद कहते हैं.
यह अर्द्ध सम मात्रिक छंंद कहते हैं.,इसे अर्द्ध सम मात्रिक छंंद कहते हैं.
बाद में दिखाया जाता है कि उसे सच में सीमा से प्यार करने लगता है.,बाद में दिखाया जाता है कि वो सच में सीमा से प्यार करने लगता है.
अंजलि को अपने भूल का एहसास होता है और वो जय की मदद करने की कोशिश करती है.,अंजलि को अपनी भूल का एहसास होता है और वो जय की मदद करने की कोशिश करती है.
नीचे सूचीबद्ध किसी भी अवतरण देखने के लिए उसकी तारीख पर क्लिक करें.,नीचे सूचीबद्ध कोई भी अवतरण देखने के लिए उसकी तारीख पर क्लिक करें.
गंगा पूनम को अपनी बच्चे को दे देती है.,गंगा पूनम को अपने बच्चे को दे देती है.
राजू उसे एक बंदूक देता है और उसे बताता है कि यदि वह वास्तव में उसे नफरत करती है तो उसे मार दें.,राजू उसे एक बंदूक देता है और उसे बताता है कि यदि वह वास्तव में उससे नफरत करती है तो उसे मार दें.
इनकी दाब वायुमंडलीय दाब के बराबर हो जाने के बाद ही चूषण का आरंभ होता है.,इनका दाब वायुमंडलीय दाब के बराबर हो जाने के बाद ही चूषण का आरंभ होता है.
सन् ६३२ में आपका वफात हो गया.,सन् ६३२ में आपकी वफात हो गयी.
इसकी रचनाकार अमरसिंह बताये जाते हैं.,इसके रचनाकार अमरसिंह बताये जाते हैं.
बाद में आज से लगभग चार सौ वर्ष पहले कृष्णप्पनायकन नाम के एक राजा ने उसे पर पत्थर का बहुत बड़ा पुल बनवाया.,बाद में आज से लगभग चार सौ वर्ष पहले कृष्णप्पनायकन नाम के एक राजा ने उस पर पत्थर का बहुत बड़ा पुल बनवाया.
"अशोकनगर अपने अनाज मंडी और "" शरबती गेहूं "" के लिए प्रसिद्ध है.","अशोकनगर अपनी अनाज मंडी और "" शरबती गेहूं "" के लिए प्रसिद्ध है."
गंगा नदी इसके सीमा को समस्तीपुर से अलग करती है.,गंगा नदी इसकी सीमा को समस्तीपुर से अलग करती है.
"उन्हें अपनी मृत्यु का पूर्वाभास हो गया था, इसलिए उन्होने १७ जून १५६६ को अपनी वसीयत तैयार करवाई.","उन्हें अपनी मृत्यु का पूर्वाभास हो गया था, इसलिए उन्होंने १७ जून १५६६ को अपनी वसीयत तैयार करवाई."
इनके संकरण से जो संकर बनाता है उसके प्रित्यूजा किवेन्सिस कहते हैं.,इनके संकरण से जो संकर बनाता है उसे प्रित्यूजा किवेन्सिस कहते हैं.
इसके व्यापक प्रसिद्धि के कारण शत्रुओं का ध्यान विशेष रूप से इधर आकर्षित हुआ.,इसकी व्यापक प्रसिद्धि के कारण शत्रुओं का ध्यान विशेष रूप से इधर आकर्षित हुआ.
"देखने, सूंघने, स्वाद चखने व उड़ने के अलावा जगह को पहचानने की इनकी अद्भुत क्षमता होती है.","देखने, सूंघने, स्वाद चखने व उड़ने के अलावा जगह को पहचानने की इनमें अद्भुत क्षमता होती है."
उनका एक मित्र महामौदगल्यायन था.,उनके एक मित्र महामौदगल्यायन थे.
उन्होने अनुराग कश्यप द्वारा निर्देशित फिल्म गैंग्स ऑफ वासेपुर के लिए एक लोकप्रिय गीत जिया हो बिहार के लाला भी गाया.,उन्होंने अनुराग कश्यप द्वारा निर्देशित फिल्म गैंग्स ऑफ वासेपुर के लिए एक लोकप्रिय गीत जिया हो बिहार के लाला भी गाया.
